session_id,timestamp,session_name,duration_minutes,music_involved,music_link,Delta,Theta,AlphaLow,AlphaHigh,BetaLow,BetaHigh,GammaLow,GammaHigh,Attention,Meditation
9cfd4d20,13:49:05,Oshika,5,yes,sthg,96168,29220,13340,50069,3641,3873,3494,5428,43,83
9cfd4d20,13:49:06,Oshika,5,yes,sthg,51534,11128,10981,26019,5135,5310,2767,5374,50,80
9cfd4d20,13:49:07,Oshika,5,yes,sthg,378017,135962,29035,24237,6372,5550,4803,2671,38,70
9cfd4d20,13:49:08,Oshika,5,yes,sthg,196964,30926,26576,8593,8117,4485,4139,6011,43,88
9cfd4d20,13:49:09,Oshika,5,yes,sthg,13499,10931,7646,43786,9145,14363,1624,5564,61,84
9cfd4d20,13:49:10,Oshika,5,yes,sthg,28715,15664,42112,20652,3815,5141,2909,6314,56,90
9cfd4d20,13:49:11,Oshika,5,yes,sthg,25917,15878,4454,7231,8024,4017,4259,3955,77,91
9cfd4d20,13:49:12,Oshika,5,yes,sthg,80781,64349,46419,49692,10443,5153,2767,2215,67,94
9cfd4d20,13:49:13,Oshika,5,yes,sthg,123080,31580,30841,30725,4969,4183,2213,5564,50,97
9cfd4d20,13:49:14,Oshika,5,yes,sthg,65933,10444,2771,22794,3901,5075,5384,6981,57,90
9cfd4d20,13:49:15,Oshika,5,yes,sthg,6528,8110,15887,35713,6087,6807,3096,2539,54,100
9cfd4d20,13:49:16,Oshika,5,yes,sthg,98702,14742,6248,13277,16023,5182,2232,3258,74,100
9cfd4d20,13:49:17,Oshika,5,yes,sthg,18062,9130,556,17770,4821,4398,1861,5925,87,93
9cfd4d20,13:49:18,Oshika,5,yes,sthg,6961,13935,2820,6391,3033,4513,5964,6292,91,81
9cfd4d20,13:49:19,Oshika,5,yes,sthg,15051,16276,2425,24138,3140,4296,3088,2721,90,74
9cfd4d20,13:49:20,Oshika,5,yes,sthg,14589,14502,6983,60935,5954,4171,2601,3519,78,90
9cfd4d20,13:49:21,Oshika,5,yes,sthg,79184,32363,4765,14209,8198,15995,1461,3334,87,78
9cfd4d20,13:49:22,Oshika,5,yes,sthg,109459,17730,20409,13801,2770,2526,755,773,69,93
9cfd4d20,13:49:23,Oshika,5,yes,sthg,1172195,124479,18657,52937,20258,11368,4429,6844,63,83
9cfd4d20,13:49:24,Oshika,5,yes,sthg,21567,52266,2772,7172,7704,6374,5041,5331,69,50
9cfd4d20,13:49:25,Oshika,5,yes,sthg,68081,42164,2956,10724,5777,3092,5486,2786,50,47
9cfd4d20,13:49:26,Oshika,5,yes,sthg,26443,25371,7777,41645,3731,6615,4788,7193,56,47
9cfd4d20,13:49:27,Oshika,5,yes,sthg,134982,12629,3505,25713,9812,3127,1343,1429,57,56
9cfd4d20,13:49:28,Oshika,5,yes,sthg,28948,24379,27186,14759,16463,2788,2296,7577,47,80
9cfd4d20,13:49:29,Oshika,5,yes,sthg,14422,15436,9322,13082,7214,8195,1594,2700,63,88
9cfd4d20,13:49:30,Oshika,5,yes,sthg,11688,10723,7529,18104,5706,10448,3629,5251,80,83
9cfd4d20,13:49:31,Oshika,5,yes,sthg,32985,13195,30604,18390,12393,10857,1885,4191,88,84
9cfd4d20,13:49:32,Oshika,5,yes,sthg,26484,24890,7740,8016,8180,2442,3709,2283,94,77
9cfd4d20,13:49:33,Oshika,5,yes,sthg,23856,17707,20510,23633,8466,1819,2538,2792,69,87
9cfd4d20,13:49:34,Oshika,5,yes,sthg,34162,16628,1663,8265,4824,2802,3084,1808,56,77
9cfd4d20,13:49:35,Oshika,5,yes,sthg,30669,25309,14671,26265,11945,5450,1282,4583,48,74
9cfd4d20,13:49:36,Oshika,5,yes,sthg,314324,151888,20573,17538,10575,10555,3214,4096,47,64
9cfd4d20,13:49:37,Oshika,5,yes,sthg,59986,10245,11347,4989,11729,9397,4326,7676,77,53
9cfd4d20,13:49:38,Oshika,5,yes,sthg,34681,44740,3671,17210,3382,8588,1771,4092,80,51
9cfd4d20,13:49:39,Oshika,5,yes,sthg,34610,31078,14665,41146,4580,5565,2942,2615,77,54
9cfd4d20,13:49:40,Oshika,5,yes,sthg,18374,14091,8222,5378,7012,8354,4144,3000,97,63
9cfd4d20,13:49:41,Oshika,5,yes,sthg,20326,20875,1507,16595,7761,6050,4516,4615,88,63
9cfd4d20,13:49:42,Oshika,5,yes,sthg,65738,18195,1310,11615,7675,3127,1696,3460,84,64
9cfd4d20,13:49:43,Oshika,5,yes,sthg,23140,34703,1730,3817,9632,2632,4421,3275,84,37
9cfd4d20,13:49:44,Oshika,5,yes,sthg,10210,13889,5348,19249,4957,3366,1707,2643,69,48
9cfd4d20,13:49:45,Oshika,5,yes,sthg,13489,7183,585,9877,13301,4800,2841,4452,77,47
9cfd4d20,13:49:46,Oshika,5,yes,sthg,70271,45221,4865,13878,7793,4820,2658,2510,74,43
9cfd4d20,13:49:47,Oshika,5,yes,sthg,11943,12884,2360,19988,5000,4097,1519,1708,81,66
9cfd4d20,13:49:48,Oshika,5,yes,sthg,31161,9823,2375,16498,5776,4505,2067,5017,88,64
9cfd4d20,13:49:49,Oshika,5,yes,sthg,517076,25436,16238,17145,9812,4673,3162,2916,74,74
9cfd4d20,13:49:50,Oshika,5,yes,sthg,13889,47850,19735,20200,5052,5144,2137,2733,70,81
9cfd4d20,13:49:51,Oshika,5,yes,sthg,75612,5792,23727,10115,4469,8280,3270,5181,78,88
9cfd4d20,13:49:52,Oshika,5,yes,sthg,30545,4358,22034,7275,2870,4690,1321,3847,77,100
9cfd4d20,13:49:53,Oshika,5,yes,sthg,22425,25344,4843,4866,7905,5705,2682,3240,84,84
9cfd4d20,13:49:54,Oshika,5,yes,sthg,7516,19004,11602,23667,4240,5471,2089,3012,90,91
9cfd4d20,13:49:55,Oshika,5,yes,sthg,31036,15428,1198,12722,11131,7700,2918,3291,91,75
9cfd4d20,13:49:56,Oshika,5,yes,sthg,4705,8039,17755,5168,6267,5284,3683,2834,94,64
9cfd4d20,13:49:57,Oshika,5,yes,sthg,8812,11833,4759,22169,2593,6460,3294,1964,94,83
9cfd4d20,13:49:58,Oshika,5,yes,sthg,5098,4462,3084,9015,3504,3780,3496,2799,100,81
9cfd4d20,13:49:59,Oshika,5,yes,sthg,2568,7883,15544,3496,1790,7037,1887,2175,100,93
9cfd4d20,13:50:00,Oshika,5,yes,sthg,6834,13351,10789,14785,6955,5343,5112,4869,100,91
9cfd4d20,13:50:01,Oshika,5,yes,sthg,17432,14922,3870,12881,9403,2934,1661,2204,93,83
9cfd4d20,13:50:02,Oshika,5,yes,sthg,4862,24249,30336,17280,4098,4013,5362,1637,77,88
9cfd4d20,13:50:03,Oshika,5,yes,sthg,7670,6445,3949,23005,5066,15361,2862,3854,81,87
9cfd4d20,13:50:04,Oshika,5,yes,sthg,98382,81454,6301,11795,11992,6892,3471,3122,70,66
9cfd4d20,13:50:05,Oshika,5,yes,sthg,14865,20234,8225,6711,21340,9040,2166,1962,80,57
9cfd4d20,13:50:06,Oshika,5,yes,sthg,366192,42431,8051,6559,2698,1851,1148,517,74,41
9cfd4d20,13:50:07,Oshika,5,yes,sthg,399999,40254,7087,25390,28709,31815,13407,4037,74,27
9cfd4d20,13:50:08,Oshika,5,yes,sthg,635326,23747,14022,8980,7269,4316,1608,671,78,43
9cfd4d20,13:50:09,Oshika,5,yes,sthg,1159298,216602,44207,14579,21111,8742,8173,2064,53,40
9cfd4d20,13:50:10,Oshika,5,yes,sthg,287039,167924,22086,51213,6483,3152,703,419,43,43
9cfd4d20,13:50:11,Oshika,5,yes,sthg,2352992,46220,12250,12929,11727,5371,3020,1102,21,44
9cfd4d20,13:50:12,Oshika,5,yes,sthg,383964,78479,16918,33661,15063,8445,12048,1568,17,43
9cfd4d20,13:50:13,Oshika,5,yes,sthg,96294,64519,21279,9642,19603,5701,2496,3053,26,48
9cfd4d20,13:50:14,Oshika,5,yes,sthg,56278,36960,10589,24927,11216,8767,2112,3964,51,53
9cfd4d20,13:50:15,Oshika,5,yes,sthg,761241,43433,19016,38051,22257,9443,4769,3984,54,60
9cfd4d20,13:50:16,Oshika,5,yes,sthg,52147,9404,3249,4547,1752,942,1197,895,51,64
9cfd4d20,13:50:17,Oshika,5,yes,sthg,30893,23367,17309,10578,10490,3813,1873,3892,53,70
9cfd4d20,13:50:18,Oshika,5,yes,sthg,224839,27860,949,10957,18957,7076,4728,5515,57,57
9cfd4d20,13:50:19,Oshika,5,yes,sthg,46076,8734,7663,1580,4847,2019,963,1442,60,56
9cfd4d20,13:50:20,Oshika,5,yes,sthg,42865,13648,2329,7881,9527,5823,3876,6231,77,47
9cfd4d20,13:50:21,Oshika,5,yes,sthg,45085,16060,18722,14171,4672,5146,1168,1194,81,54
9cfd4d20,13:50:22,Oshika,5,yes,sthg,21239,25567,8182,16010,18536,7829,4500,3646,81,64
9cfd4d20,13:50:23,Oshika,5,yes,sthg,10142,21877,4096,14956,7117,7037,2499,2779,87,63
9cfd4d20,13:50:24,Oshika,5,yes,sthg,11119,51571,13014,13781,10999,5850,2326,2248,70,64
9cfd4d20,13:50:25,Oshika,5,yes,sthg,61539,17710,7971,7792,7411,6724,3677,1963,78,53
9cfd4d20,13:50:26,Oshika,5,yes,sthg,128519,26035,8196,19310,4332,9193,4076,5390,78,57
9cfd4d20,13:50:27,Oshika,5,yes,sthg,4376,26762,19836,48656,8977,7701,2125,2436,69,70
9cfd4d20,13:50:28,Oshika,5,yes,sthg,5338,6973,10765,6828,7835,4497,5207,4004,81,81
9cfd4d20,13:50:29,Oshika,5,yes,sthg,12408,24303,7042,16950,7265,8007,3612,1772,80,83
9cfd4d20,13:50:30,Oshika,5,yes,sthg,5250,9512,5223,7942,4070,6334,1818,3338,87,81
9cfd4d20,13:50:31,Oshika,5,yes,sthg,12540,8774,8304,36626,6294,5425,3435,1187,87,83
9cfd4d20,13:50:32,Oshika,5,yes,sthg,22020,12527,5739,13683,7948,4299,3776,4184,83,81
9cfd4d20,13:50:33,Oshika,5,yes,sthg,29657,4799,10584,9745,20609,2718,3337,942,77,81
